steps,rewards
3129344,20.6875
3137536,21.375
3145728,21.71875
3153920,21.15625
3162112,22.6875
3170304,20.9375
3178496,21.8125
3186688,21.84375
3194880,22.25
3203072,21.21875
3211264,22.75
3219456,21.0
3227648,22.5
3235840,20.9375
3244032,21.46875
3252224,22.125
3260416,21.25
3268608,22.0
3276800,21.1875
3284992,21.625
3293184,20.6875
3301376,20.78125
3309568,21.75
3317760,21.09375
3325952,22.9375
3334144,22.59375
3342336,21.875
3350528,23.9375
3358720,20.46875
3366912,22.6875
3375104,21.34375
3383296,20.96875
3391488,23.71875
3399680,22.25
3407872,21.9375
3416064,23.21875
3424256,23.46875
3432448,21.5625
3440640,22.8125
3448832,22.75
3457024,22.46875
3465216,23.0
3473408,21.6875
3481600,21.3125
3489792,22.46875
3497984,21.625
3506176,21.0
3514368,22.46875
3522560,22.40625
3530752,22.21875
3538944,22.625
3547136,22.25
3555328,22.40625
3563520,20.5
3571712,24.5
3579904,19.8125
3588096,21.75
3596288,23.59375
3604480,23.125
3612672,21.09375
3620864,21.59375
3629056,22.28125
3637248,20.75
3645440,21.75
3653632,23.34375
3661824,20.625
3670016,19.9375
3678208,21.8125
3686400,19.3125
3694592,20.625
3702784,21.71875
3710976,21.46875
3719168,22.96875
3727360,22.0625
3735552,21.0
3743744,22.4375
3751936,22.75
3760128,20.65625
3768320,21.90625
3776512,22.5
3784704,22.625
3792896,20.46875
3801088,23.03125
3809280,22.65625
3817472,22.03125
3825664,21.84375
3833856,22.75
3842048,22.03125
3850240,23.90625
3858432,22.40625
3866624,23.21875
3874816,22.125
3883008,22.75
3891200,23.0625
3899392,21.78125
3907584,22.625
3915776,22.28125
3923968,23.90625
3932160,22.71875
3940352,22.5
3948544,23.84375
3956736,21.90625
3964928,21.71875
3973120,22.6875
3981312,22.9375
3989504,24.375
3997696,23.9375
4005888,22.03125
4014080,22.71875
4022272,22.9375
4030464,22.03125
4038656,23.1875
4046848,22.9375
4055040,23.59375
4063232,23.625
4071424,23.90625
4079616,24.0
4087808,23.59375
4096000,22.3125
4104192,23.40625
4112384,23.40625
4120576,22.59375
4128768,21.34375
4136960,23.65625
4145152,23.65625
4153344,22.96875
4161536,21.28125
4169728,22.78125
4177920,22.21875
4186112,23.9375
4194304,22.375
4202496,22.03125
4210688,21.75
4218880,24.375
4227072,22.90625
4235264,22.5625
4243456,23.59375
4251648,21.53125
4259840,23.4375
4268032,21.65625
4276224,22.8125
4284416,23.0
4292608,23.125
4300800,23.96875
4308992,23.9375
4317184,22.96875
4325376,22.84375
4333568,21.9375
4341760,22.25
4349952,24.21875
4358144,23.75
4366336,22.09375
4374528,23.25
4382720,23.5625
4390912,22.875
4399104,22.6875
4407296,22.65625
4415488,23.84375
4423680,22.53125
4431872,23.78125
4440064,24.15625
4448256,21.375
4456448,20.5
4464640,24.1875
4472832,21.875
4481024,24.375
4489216,23.78125
4497408,24.15625
4505600,23.90625
4513792,23.375
4521984,23.75
4530176,22.125
4538368,23.9375
4546560,22.9375
4554752,23.6875
4562944,23.03125
4571136,24.3125
4579328,23.0
4587520,21.625
4595712,23.125
4603904,23.1875
4612096,22.40625
4620288,22.34375
4628480,24.3125
4636672,24.5625
4644864,22.84375
4653056,23.875
4661248,24.46875
4669440,23.125
4677632,21.59375
4685824,21.46875
4694016,23.59375
4702208,24.46875
4710400,23.84375
4718592,23.625
4726784,23.5625
4734976,22.28125
4743168,22.6875
4751360,23.375
4759552,24.34375
4767744,23.15625
4775936,24.75
4784128,22.53125
4792320,22.0
4800512,22.875
4808704,22.59375
4816896,23.84375
4825088,24.6875
4833280,22.78125
4841472,22.875
4849664,25.28125
4857856,23.5625
4866048,23.4375
4874240,22.0
4882432,23.40625
4890624,22.75
4898816,24.3125
4907008,22.875
4915200,24.25
4923392,23.0625
4931584,23.1875
4939776,23.59375
4947968,22.5
4956160,23.375
4964352,21.6875
4972544,24.375
4980736,22.9375
4988928,24.1875
4997120,22.375
5005312,24.15625
5013504,24.28125
5021696,22.84375
5029888,22.53125
5038080,22.90625
5046272,22.34375
5054464,24.15625
5062656,23.1875
5070848,23.9375
5079040,22.46875
5087232,23.875
5095424,23.875
5103616,23.875
5111808,22.5625
5120000,23.34375
5128192,23.21875
5136384,24.625
5144576,23.78125
5152768,25.28125
5160960,23.15625
5169152,22.9375
5177344,25.0
5185536,21.75
5193728,24.1875
5201920,23.78125
5210112,23.90625
5218304,23.71875
5226496,23.1875
5234688,24.4375
5242880,23.90625
5251072,24.125
5259264,22.53125
5267456,23.71875
5275648,23.9375
5283840,22.34375
5292032,24.8125
5300224,22.40625
5308416,23.6875
5316608,24.09375
5324800,22.1875
5332992,22.28125
5341184,24.5
5349376,25.71875
5357568,23.90625
5365760,23.65625
5373952,23.71875
5382144,25.65625
5390336,23.375
5398528,26.0
5406720,24.375
5414912,23.25
5423104,22.625
5431296,22.46875
5439488,24.40625
5447680,23.625
5455872,23.0
5464064,22.84375
5472256,24.0625
5480448,24.1875
5488640,22.03125
5496832,23.5
5505024,22.4375
5513216,22.5
5521408,23.125
5529600,23.125
5537792,22.34375
5545984,24.0625
5554176,21.4375
5562368,23.9375
5570560,23.375
5578752,23.875
5586944,22.59375
5595136,23.125
5603328,23.5625
5611520,23.1875
5619712,24.90625
5627904,21.65625
5636096,24.15625
5644288,21.40625
5652480,24.75
5660672,23.53125
5668864,23.09375
5677056,22.59375
5685248,23.90625
5693440,24.5
5701632,22.78125
5709824,22.75
5718016,25.625
5726208,22.9375
5734400,25.8125
5742592,22.65625
5750784,23.125
5758976,25.09375
5767168,23.96875
5775360,23.71875
5783552,24.0625
5791744,23.40625
5799936,25.1875
5808128,24.0625
5816320,24.0625
5824512,24.5
5832704,23.25
5840896,23.125
5849088,21.1875
5857280,23.0625
5865472,22.875
5873664,25.71875
5881856,22.75
5890048,22.78125
5898240,25.03125
5906432,24.78125
5914624,22.4375
5922816,25.125
5931008,23.1875
5939200,24.28125
5947392,24.0625
5955584,22.9375
5963776,23.96875
5971968,25.09375
5980160,24.46875
5988352,24.1875
5996544,24.15625
6004736,23.40625
6012928,24.21875
6021120,23.6875
6029312,23.875
6037504,25.0625
6045696,24.4375
6053888,24.34375
6062080,23.5625
6070272,21.96875
6078464,25.1875
6086656,24.25
6094848,23.625
6103040,25.6875
6111232,23.15625
6119424,25.3125
6127616,24.0
6135808,24.125
6144000,23.53125
6152192,23.09375
6160384,21.875
6168576,24.9375
6176768,24.0625
6184960,23.09375
6193152,24.5
6201344,23.15625
6209536,22.5625
6217728,23.0
6225920,23.78125
6234112,24.375
6242304,25.78125
6250496,22.53125
6258688,23.75
6266880,23.59375
6275072,23.9375
6283264,24.0
6291456,23.21875
6299648,22.71875
6307840,23.0
6316032,23.25
6324224,23.625
6332416,23.75
6340608,23.71875
6348800,22.40625
6356992,23.46875
6365184,23.71875
6373376,23.03125
6381568,23.125
6389760,25.375
6397952,23.1875
6406144,22.65625
6414336,23.1875
6422528,24.59375
6430720,23.6875
6438912,23.84375
6447104,23.4375
6455296,22.375
6463488,23.65625
6471680,24.34375
6479872,24.125
6488064,24.375
6496256,22.4375
6504448,23.09375
6512640,25.5625
6520832,23.375
6529024,23.71875
6537216,24.90625
6545408,22.1875
6553600,24.34375
6561792,22.875
6569984,23.96875
6578176,24.0
6586368,25.125
6594560,23.46875
6602752,22.78125
6610944,23.75
6619136,23.96875
6627328,24.3125
6635520,23.4375
6643712,23.75
6651904,24.84375
6660096,23.84375
6668288,24.53125
6676480,23.46875
6684672,24.96875
6692864,24.28125
6701056,24.8125
6709248,23.6875
6717440,24.1875
6725632,22.6875
6733824,23.8125
6742016,22.125
6750208,24.96875
6758400,24.0
6766592,23.65625
6774784,24.78125
6782976,21.96875
6791168,23.96875
6799360,23.5625
6807552,24.875
6815744,22.8125
6823936,24.3125
6832128,23.78125
6840320,23.5625
6848512,24.71875
6856704,23.71875
6864896,23.5625
6873088,23.5625
6881280,25.15625
6889472,24.59375
6897664,24.0625
6905856,25.53125
6914048,23.3125
6922240,23.84375
6930432,23.9375
6938624,24.28125
6946816,22.59375
6955008,23.625
6963200,22.3125
6971392,23.5
6979584,23.03125
6987776,25.15625
6995968,24.78125
7004160,24.65625
7012352,24.0625
7020544,23.9375
7028736,23.84375
7036928,22.46875
7045120,23.09375
7053312,23.46875
7061504,25.25
7069696,24.6875
7077888,24.875
7086080,21.90625
7094272,24.5625
7102464,23.4375
7110656,24.15625
7118848,23.59375
7127040,23.15625
7135232,25.15625
7143424,21.5625
7151616,25.46875
7159808,25.375
7168000,24.5
7176192,22.3125
7184384,24.59375
7192576,24.15625
7200768,24.6875
7208960,24.0
7217152,21.875
7225344,24.0625
7233536,22.65625
7241728,23.71875
7249920,24.3125
7258112,23.34375
7266304,23.625
7274496,24.0625
7282688,23.0625
7290880,25.59375
7299072,24.25
7307264,23.5
7315456,22.5625
7323648,23.96875
7331840,24.9375
7340032,24.125
7348224,24.1875
7356416,23.9375
7364608,24.6875
7372800,23.1875
7380992,22.1875
7389184,21.59375
7397376,23.5625
7405568,22.84375
7413760,23.5
7421952,22.90625
7430144,23.03125
7438336,23.625
7446528,22.90625
7454720,23.1875
7462912,23.25
7471104,22.75
7479296,24.0
7487488,23.53125
7495680,23.5
7503872,23.375
7512064,23.9375
7520256,22.9375
7528448,23.0
7536640,23.21875
7544832,21.875
7553024,23.75
7561216,23.34375
7569408,23.75
7577600,23.09375
7585792,23.84375
7593984,22.375
7602176,24.1875
7610368,23.8125
7618560,24.28125
7626752,23.78125
7634944,20.53125
7643136,21.59375
7651328,22.28125
7659520,22.71875
7667712,21.0
7675904,25.1875
7684096,22.28125
7692288,23.28125
7700480,23.53125
7708672,22.84375
7716864,24.34375
7725056,22.90625
7733248,22.9375
7741440,24.4375
7749632,22.75
7757824,22.90625
7766016,23.4375
7774208,23.1875
7782400,22.65625
7790592,24.3125
7798784,23.6875
7806976,22.0
7815168,24.46875
7823360,23.09375
7831552,23.5625
7839744,24.25
7847936,24.21875
7856128,24.03125
7864320,21.96875
7872512,23.53125
7880704,23.28125
7888896,24.875
7897088,24.1875
7905280,22.40625
7913472,24.09375
7921664,25.28125
7929856,23.3125
7938048,23.71875
7946240,24.9375
7954432,22.34375
7962624,23.0625
7970816,25.15625
7979008,23.3125
7987200,22.34375
7995392,24.375
8003584,23.0
