steps,rewards
5062656,24.03125
5070848,24.21875
5079040,23.8125
5087232,22.625
5095424,25.25
5103616,25.1875
5111808,24.40625
5120000,24.15625
5128192,24.0
5136384,25.625
5144576,25.625
5152768,23.34375
5160960,24.28125
5169152,25.28125
5177344,26.125
5185536,25.09375
5193728,24.3125
5201920,24.78125
5210112,25.875
5218304,24.8125
5226496,25.28125
5234688,25.34375
5242880,25.3125
5251072,25.0
5259264,24.6875
5267456,24.9375
5275648,25.4375
5283840,25.75
5292032,25.25
5300224,25.09375
5308416,24.46875
5316608,24.59375
5324800,25.53125
5332992,24.78125
5341184,26.46875
5349376,27.78125
5357568,25.4375
5365760,24.8125
5373952,25.5625
5382144,25.25
5390336,25.09375
5398528,25.4375
5406720,26.21875
5414912,25.25
5423104,23.84375
5431296,25.84375
5439488,24.90625
5447680,25.6875
5455872,26.3125
5464064,24.6875
5472256,25.65625
5480448,25.625
5488640,25.34375
5496832,24.9375
5505024,25.28125
5513216,26.0
5521408,26.53125
5529600,25.6875
5537792,22.71875
5545984,23.28125
5554176,25.75
5562368,25.71875
5570560,24.5
5578752,27.0625
5586944,27.46875
5595136,23.75
5603328,25.28125
5611520,24.65625
5619712,26.1875
5627904,25.09375
5636096,24.5625
5644288,25.3125
5652480,25.0625
5660672,24.34375
5668864,24.28125
5677056,25.71875
5685248,24.28125
5693440,25.71875
5701632,25.28125
5709824,25.84375
5718016,24.65625
5726208,25.3125
5734400,24.78125
5742592,25.4375
5750784,25.09375
5758976,24.4375
5767168,26.15625
5775360,25.59375
5783552,26.125
5791744,24.78125
5799936,26.0625
5808128,25.9375
5816320,26.28125
5824512,26.3125
5832704,26.6875
5840896,27.5
5849088,25.53125
5857280,24.3125
5865472,26.5
5873664,26.0
5881856,26.625
5890048,25.9375
5898240,25.40625
5906432,25.5625
5914624,24.96875
5922816,24.78125
5931008,25.46875
5939200,24.84375
5947392,25.875
5955584,25.1875
5963776,26.75
5971968,24.4375
5980160,25.125
5988352,27.90625
5996544,27.09375
6004736,24.875
6012928,26.09375
6021120,25.71875
6029312,24.65625
6037504,23.5
6045696,25.96875
6053888,26.65625
6062080,26.90625
6070272,25.9375
6078464,24.6875
6086656,24.46875
6094848,24.53125
6103040,25.53125
6111232,26.46875
6119424,23.15625
6127616,25.84375
6135808,25.25
6144000,27.5
6152192,25.9375
6160384,27.46875
6168576,25.1875
6176768,24.34375
6184960,27.71875
6193152,26.3125
6201344,28.03125
6209536,24.96875
6217728,25.875
6225920,27.40625
6234112,27.78125
6242304,26.21875
6250496,26.5
6258688,25.78125
6266880,26.53125
6275072,25.4375
6283264,25.40625
6291456,24.375
6299648,24.90625
6307840,27.25
6316032,24.53125
6324224,26.6875
6332416,24.375
6340608,24.75
6348800,24.5625
6356992,24.71875
6365184,26.65625
6373376,27.46875
6381568,24.28125
6389760,25.03125
6397952,24.09375
6406144,25.65625
6414336,24.84375
6422528,25.34375
6430720,24.9375
6438912,23.28125
6447104,25.03125
6455296,26.09375
6463488,27.40625
6471680,27.6875
6479872,25.03125
6488064,24.5625
6496256,25.125
6504448,26.5625
6512640,23.1875
6520832,25.03125
6529024,25.0
6537216,25.75
6545408,25.3125
6553600,24.6875
6561792,25.09375
6569984,24.34375
6578176,25.9375
6586368,25.0625
6594560,24.0
6602752,25.75
